feature,label,boundary
./dataset/LARA/features/L02_S02_R03_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R03_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R03_A03_N01.npy
./dataset/LARA/features/L02_S02_R04_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R04_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R04_A03_N01.npy
./dataset/LARA/features/L02_S02_R05_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R05_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R05_A03_N01.npy
./dataset/LARA/features/L02_S02_R06_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R06_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R06_A03_N01.npy
./dataset/LARA/features/L02_S02_R07_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R07_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R07_A03_N01.npy
./dataset/LARA/features/L02_S02_R08_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R08_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R08_A03_N01.npy
./dataset/LARA/features/L02_S02_R09_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R09_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R09_A03_N01.npy
./dataset/LARA/features/L02_S02_R10_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R10_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R10_A03_N01.npy
./dataset/LARA/features/L02_S02_R11_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R11_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R11_A03_N01.npy
./dataset/LARA/features/L02_S02_R13_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R13_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R13_A03_N01.npy
./dataset/LARA/features/L02_S02_R14_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R14_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R14_A03_N01.npy
./dataset/LARA/features/L02_S02_R15_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R15_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R15_A03_N01.npy
./dataset/LARA/features/L02_S02_R16_A03_N01.npy,./dataset/LARA/gt_arr/L02_S02_R16_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S02_R16_A03_N01.npy
./dataset/LARA/features/L02_S03_R03_A08_N01.npy,./dataset/LARA/gt_arr/L02_S03_R03_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S03_R03_A08_N01.npy
./dataset/LARA/features/L02_S03_R04_A08_N01.npy,./dataset/LARA/gt_arr/L02_S03_R04_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S03_R04_A08_N01.npy
./dataset/LARA/features/L02_S03_R05_A08_N01.npy,./dataset/LARA/gt_arr/L02_S03_R05_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S03_R05_A08_N01.npy
./dataset/LARA/features/L02_S03_R07_A08_N01.npy,./dataset/LARA/gt_arr/L02_S03_R07_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S03_R07_A08_N01.npy
./dataset/LARA/features/L02_S03_R08_A08_N01.npy,./dataset/LARA/gt_arr/L02_S03_R08_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S03_R08_A08_N01.npy
./dataset/LARA/features/L02_S03_R10_A08_N01.npy,./dataset/LARA/gt_arr/L02_S03_R10_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S03_R10_A08_N01.npy
./dataset/LARA/features/L02_S03_R11_A08_N01.npy,./dataset/LARA/gt_arr/L02_S03_R11_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S03_R11_A08_N01.npy
./dataset/LARA/features/L02_S03_R12_A08_N01.npy,./dataset/LARA/gt_arr/L02_S03_R12_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S03_R12_A08_N01.npy
./dataset/LARA/features/L02_S03_R13_A08_N01.npy,./dataset/LARA/gt_arr/L02_S03_R13_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S03_R13_A08_N01.npy
./dataset/LARA/features/L02_S03_R14_A08_N01.npy,./dataset/LARA/gt_arr/L02_S03_R14_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S03_R14_A08_N01.npy
./dataset/LARA/features/L02_S03_R15_A08_N01.npy,./dataset/LARA/gt_arr/L02_S03_R15_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S03_R15_A08_N01.npy
./dataset/LARA/features/L02_S03_R16_A08_N01.npy,./dataset/LARA/gt_arr/L02_S03_R16_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S03_R16_A08_N01.npy
./dataset/LARA/features/L03_S01_R18_A17_N01.npy,./dataset/LARA/gt_arr/L03_S01_R18_A17_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S01_R18_A17_N01.npy
./dataset/LARA/features/L03_S01_R19_A17_N01.npy,./dataset/LARA/gt_arr/L03_S01_R19_A17_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S01_R19_A17_N01.npy
./dataset/LARA/features/L03_S01_R21_A17_N01.npy,./dataset/LARA/gt_arr/L03_S01_R21_A17_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S01_R21_A17_N01.npy
./dataset/LARA/features/L03_S01_R22_A17_N01.npy,./dataset/LARA/gt_arr/L03_S01_R22_A17_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S01_R22_A17_N01.npy
./dataset/LARA/features/L03_S01_R23_A17_N01.npy,./dataset/LARA/gt_arr/L03_S01_R23_A17_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S01_R23_A17_N01.npy
./dataset/LARA/features/L03_S01_R24_A17_N01.npy,./dataset/LARA/gt_arr/L03_S01_R24_A17_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S01_R24_A17_N01.npy
./dataset/LARA/features/L03_S01_R25_A17_N01.npy,./dataset/LARA/gt_arr/L03_S01_R25_A17_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S01_R25_A17_N01.npy
./dataset/LARA/features/L03_S01_R26_A17_N01.npy,./dataset/LARA/gt_arr/L03_S01_R26_A17_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S01_R26_A17_N01.npy
./dataset/LARA/features/L03_S01_R27_A17_N01.npy,./dataset/LARA/gt_arr/L03_S01_R27_A17_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S01_R27_A17_N01.npy
./dataset/LARA/features/L03_S01_R28_A17_N01.npy,./dataset/LARA/gt_arr/L03_S01_R28_A17_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S01_R28_A17_N01.npy
./dataset/LARA/features/L03_S01_R29_A17_N01.npy,./dataset/LARA/gt_arr/L03_S01_R29_A17_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S01_R29_A17_N01.npy
./dataset/LARA/features/L03_S02_R17_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R17_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R17_A03_N01.npy
./dataset/LARA/features/L03_S02_R18_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R18_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R18_A03_N01.npy
./dataset/LARA/features/L03_S02_R19_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R19_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R19_A03_N01.npy
./dataset/LARA/features/L03_S02_R20_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R20_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R20_A03_N01.npy
./dataset/LARA/features/L03_S02_R21_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R21_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R21_A03_N01.npy
./dataset/LARA/features/L03_S02_R22_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R22_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R22_A03_N01.npy
./dataset/LARA/features/L03_S02_R23_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R23_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R23_A03_N01.npy
./dataset/LARA/features/L03_S02_R24_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R24_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R24_A03_N01.npy
./dataset/LARA/features/L03_S02_R25_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R25_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R25_A03_N01.npy
./dataset/LARA/features/L03_S02_R27_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R27_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R27_A03_N01.npy
./dataset/LARA/features/L03_S02_R28_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R28_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R28_A03_N01.npy
./dataset/LARA/features/L03_S02_R29_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R29_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R29_A03_N01.npy
./dataset/LARA/features/L03_S02_R30_A03_N01.npy,./dataset/LARA/gt_arr/L03_S02_R30_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S02_R30_A03_N01.npy
./dataset/LARA/features/L03_S03_R17_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R17_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R17_A08_N01.npy
./dataset/LARA/features/L03_S03_R18_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R18_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R18_A08_N01.npy
./dataset/LARA/features/L03_S03_R19_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R19_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R19_A08_N01.npy
./dataset/LARA/features/L03_S03_R20_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R20_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R20_A08_N01.npy
./dataset/LARA/features/L03_S03_R21_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R21_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R21_A08_N01.npy
./dataset/LARA/features/L03_S03_R23_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R23_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R23_A08_N01.npy
./dataset/LARA/features/L03_S03_R24_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R24_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R24_A08_N01.npy
./dataset/LARA/features/L03_S03_R25_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R25_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R25_A08_N01.npy
./dataset/LARA/features/L03_S03_R26_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R26_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R26_A08_N01.npy
./dataset/LARA/features/L03_S03_R27_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R27_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R27_A08_N01.npy
./dataset/LARA/features/L03_S03_R28_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R28_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R28_A08_N01.npy
./dataset/LARA/features/L03_S03_R29_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R29_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R29_A08_N01.npy
./dataset/LARA/features/L03_S03_R30_A08_N01.npy,./dataset/LARA/gt_arr/L03_S03_R30_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S03_R30_A08_N01.npy
./dataset/LARA/features/L01_S04_R01_A06_N01.npy,./dataset/LARA/gt_arr/L01_S04_R01_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L01_S04_R01_A06_N01.npy
./dataset/LARA/features/L01_S09_R01_A03_N02.npy,./dataset/LARA/gt_arr/L01_S09_R01_A03_N02.npy,./dataset/LARA/gt_boundary_arr/L01_S09_R01_A03_N02.npy
./dataset/LARA/features/L01_S09_R02_A03_N01.npy,./dataset/LARA/gt_arr/L01_S09_R02_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L01_S09_R02_A03_N01.npy
./dataset/LARA/features/L01_S10_R01_A18_N01.npy,./dataset/LARA/gt_arr/L01_S10_R01_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L01_S10_R01_A18_N01.npy
./dataset/LARA/features/L01_S10_R02_A18_N01.npy,./dataset/LARA/gt_arr/L01_S10_R02_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L01_S10_R02_A18_N01.npy
./dataset/LARA/features/L01_S11_R01_A03_N01.npy,./dataset/LARA/gt_arr/L01_S11_R01_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L01_S11_R01_A03_N01.npy
./dataset/LARA/features/L01_S11_R02_A03_N01.npy,./dataset/LARA/gt_arr/L01_S11_R02_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L01_S11_R02_A03_N01.npy
./dataset/LARA/features/L01_S13_R01_A08_N01.npy,./dataset/LARA/gt_arr/L01_S13_R01_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L01_S13_R01_A08_N01.npy
./dataset/LARA/features/L01_S13_R02_A08_N01.npy,./dataset/LARA/gt_arr/L01_S13_R02_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L01_S13_R02_A08_N01.npy
./dataset/LARA/features/L01_S14_R01_A06_N01.npy,./dataset/LARA/gt_arr/L01_S14_R01_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L01_S14_R01_A06_N01.npy
./dataset/LARA/features/L02_S04_R03_A06_N01.npy,./dataset/LARA/gt_arr/L02_S04_R03_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S04_R03_A06_N01.npy
./dataset/LARA/features/L02_S04_R04_A06_N01.npy,./dataset/LARA/gt_arr/L02_S04_R04_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S04_R04_A06_N01.npy
./dataset/LARA/features/L02_S04_R05_A06_N01.npy,./dataset/LARA/gt_arr/L02_S04_R05_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S04_R05_A06_N01.npy
./dataset/LARA/features/L02_S04_R06_A06_N01.npy,./dataset/LARA/gt_arr/L02_S04_R06_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S04_R06_A06_N01.npy
./dataset/LARA/features/L02_S04_R07_A06_N01.npy,./dataset/LARA/gt_arr/L02_S04_R07_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S04_R07_A06_N01.npy
./dataset/LARA/features/L02_S04_R08_A06_N01.npy,./dataset/LARA/gt_arr/L02_S04_R08_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S04_R08_A06_N01.npy
./dataset/LARA/features/L02_S04_R09_A06_N01.npy,./dataset/LARA/gt_arr/L02_S04_R09_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S04_R09_A06_N01.npy
./dataset/LARA/features/L02_S04_R10_A06_N01.npy,./dataset/LARA/gt_arr/L02_S04_R10_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S04_R10_A06_N01.npy
./dataset/LARA/features/L02_S04_R11_A06_N01.npy,./dataset/LARA/gt_arr/L02_S04_R11_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S04_R11_A06_N01.npy
./dataset/LARA/features/L02_S04_R13_A06_N01.npy,./dataset/LARA/gt_arr/L02_S04_R13_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S04_R13_A06_N01.npy
./dataset/LARA/features/L02_S04_R15_A06_N01.npy,./dataset/LARA/gt_arr/L02_S04_R15_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S04_R15_A06_N01.npy
./dataset/LARA/features/L02_S04_R16_A06_N01.npy,./dataset/LARA/gt_arr/L02_S04_R16_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S04_R16_A06_N01.npy
./dataset/LARA/features/L02_S09_R03_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R03_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R03_A03_N01.npy
./dataset/LARA/features/L02_S09_R04_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R04_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R04_A03_N01.npy
./dataset/LARA/features/L02_S09_R05_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R05_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R05_A03_N01.npy
./dataset/LARA/features/L02_S09_R06_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R06_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R06_A03_N01.npy
./dataset/LARA/features/L02_S09_R07_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R07_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R07_A03_N01.npy
./dataset/LARA/features/L02_S09_R08_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R08_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R08_A03_N01.npy
./dataset/LARA/features/L02_S09_R10_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R10_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R10_A03_N01.npy
./dataset/LARA/features/L02_S09_R11_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R11_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R11_A03_N01.npy
./dataset/LARA/features/L02_S09_R12_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R12_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R12_A03_N01.npy
./dataset/LARA/features/L02_S09_R13_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R13_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R13_A03_N01.npy
./dataset/LARA/features/L02_S09_R14_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R14_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R14_A03_N01.npy
./dataset/LARA/features/L02_S09_R15_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R15_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R15_A03_N01.npy
./dataset/LARA/features/L02_S09_R16_A03_N01.npy,./dataset/LARA/gt_arr/L02_S09_R16_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S09_R16_A03_N01.npy
./dataset/LARA/features/L02_S10_R03_A18_N01.npy,./dataset/LARA/gt_arr/L02_S10_R03_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S10_R03_A18_N01.npy
./dataset/LARA/features/L02_S10_R04_A18_N01.npy,./dataset/LARA/gt_arr/L02_S10_R04_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S10_R04_A18_N01.npy
./dataset/LARA/features/L02_S10_R07_A18_N01.npy,./dataset/LARA/gt_arr/L02_S10_R07_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S10_R07_A18_N01.npy
./dataset/LARA/features/L02_S10_R08_A18_N01.npy,./dataset/LARA/gt_arr/L02_S10_R08_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S10_R08_A18_N01.npy
./dataset/LARA/features/L02_S10_R09_A18_N01.npy,./dataset/LARA/gt_arr/L02_S10_R09_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S10_R09_A18_N01.npy
./dataset/LARA/features/L02_S10_R10_A18_N01.npy,./dataset/LARA/gt_arr/L02_S10_R10_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S10_R10_A18_N01.npy
./dataset/LARA/features/L02_S10_R11_A18_N01.npy,./dataset/LARA/gt_arr/L02_S10_R11_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S10_R11_A18_N01.npy
./dataset/LARA/features/L02_S10_R12_A18_N01.npy,./dataset/LARA/gt_arr/L02_S10_R12_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S10_R12_A18_N01.npy
./dataset/LARA/features/L02_S10_R13_A18_N01.npy,./dataset/LARA/gt_arr/L02_S10_R13_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S10_R13_A18_N01.npy
./dataset/LARA/features/L02_S10_R14_A18_N01.npy,./dataset/LARA/gt_arr/L02_S10_R14_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S10_R14_A18_N01.npy
./dataset/LARA/features/L02_S10_R15_A18_N01.npy,./dataset/LARA/gt_arr/L02_S10_R15_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S10_R15_A18_N01.npy
./dataset/LARA/features/L02_S11_R04_A02_N02.npy,./dataset/LARA/gt_arr/L02_S11_R04_A02_N02.npy,./dataset/LARA/gt_boundary_arr/L02_S11_R04_A02_N02.npy
./dataset/LARA/features/L02_S11_R05_A08_N01.npy,./dataset/LARA/gt_arr/L02_S11_R05_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S11_R05_A08_N01.npy
./dataset/LARA/features/L02_S11_R06_A08_N01.npy,./dataset/LARA/gt_arr/L02_S11_R06_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S11_R06_A08_N01.npy
./dataset/LARA/features/L02_S11_R07_A08_N01.npy,./dataset/LARA/gt_arr/L02_S11_R07_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S11_R07_A08_N01.npy
./dataset/LARA/features/L02_S11_R08_A02_N01.npy,./dataset/LARA/gt_arr/L02_S11_R08_A02_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S11_R08_A02_N01.npy
./dataset/LARA/features/L02_S11_R09_A02_N01.npy,./dataset/LARA/gt_arr/L02_S11_R09_A02_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S11_R09_A02_N01.npy
./dataset/LARA/features/L02_S11_R10_A02_N01.npy,./dataset/LARA/gt_arr/L02_S11_R10_A02_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S11_R10_A02_N01.npy
./dataset/LARA/features/L02_S11_R11_A02_N01.npy,./dataset/LARA/gt_arr/L02_S11_R11_A02_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S11_R11_A02_N01.npy
./dataset/LARA/features/L02_S11_R12_A02_N01.npy,./dataset/LARA/gt_arr/L02_S11_R12_A02_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S11_R12_A02_N01.npy
./dataset/LARA/features/L02_S11_R15_A02_N01.npy,./dataset/LARA/gt_arr/L02_S11_R15_A02_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S11_R15_A02_N01.npy
./dataset/LARA/features/L02_S12_R11_A11_N01.npy,./dataset/LARA/gt_arr/L02_S12_R11_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S12_R11_A11_N01.npy
./dataset/LARA/features/L02_S12_R12_A11_N01.npy,./dataset/LARA/gt_arr/L02_S12_R12_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S12_R12_A11_N01.npy
./dataset/LARA/features/L02_S12_R13_A11_N01.npy,./dataset/LARA/gt_arr/L02_S12_R13_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S12_R13_A11_N01.npy
./dataset/LARA/features/L02_S12_R14_A11_N01.npy,./dataset/LARA/gt_arr/L02_S12_R14_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S12_R14_A11_N01.npy
./dataset/LARA/features/L02_S12_R15_A11_N01.npy,./dataset/LARA/gt_arr/L02_S12_R15_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S12_R15_A11_N01.npy
